"","x","G"
"1",1.07177345305681,1
"2",5.16568326099771,0
"3",0.234474284690992,1
"4",5.58984567500179,0
"5",2.83879339446835,1
"6",0.666101774177514,1
"7",5.73150672852521,0
"8",3.43964586996937,1
"9",0.118948648637161,1
"10",3.51552067593204,1
"11",5.49643866042268,0
"12",2.16818773928892,1
"13",2.52130535038652,1
"14",3.07989409648346,1
"15",11.1811749193949,0
"16",5.24693692770782,0
"17",6.09497580261329,0
"18",5.44856389711063,0
"19",8.51762640507883,0
"20",0.157466534204178,1
"21",6.38177901703822,0
"22",8.23796103181309,0
"23",1.85574321320005,1
"24",7.16475448565549,0
"25",5.87675325828301,0
"26",5.60651832535391,0
"27",10.1883476349757,0
"28",11.926777792638,0
"29",9.98223692879536,0
"30",7.34133438119706,0
"31",6.15038664709305,0
"32",3.04382346089462,1
"33",0.796964310645126,1
"34",5.49589483286713,0
"35",6.16239369879936,0
"36",6.22628502841567,0
"37",13.104942430046,0
"38",6.52411665688728,0
"39",5.62187873512034,0
"40",5.12599781525317,0
"41",8.55768592650062,0
"42",19.8803050358537,0
"43",0.818793367431499,1
"44",1.10687202718109,1
"45",5.6599138819716,0
"46",5.09242317785505,0
"47",2.78576465685384,1
"48",9.37834726527788,0
"49",0.165186207308232,1
"50",10.1957155536161,0
"51",6.90210052892094,0
"52",5.83122406523203,0
"53",6.08582358002191,0
"54",6.7220139206103,0
"55",12.384113951302,0
"56",5.93617456662928,0
"57",7.26677812303023,0
"58",6.16230686395888,0
"59",7.60897724883622,0
"60",3.71710068087089,1
"61",3.48978620770851,1
"62",4.7955154983047,1
"63",7.4680503919161,0
"64",6.17902369540991,0
"65",5.95408854387228,0
"66",0.946634079236537,1
"67",6.59418448857491,0
"68",7.54676929777255,0
"69",0.168492006347515,1
"70",5.70878687998512,0
"71",6.00178268212353,0
"72",1.29124470662791,1
"73",7.03893014169757,0
"74",2.87227394510628,1
"75",0.270527213720105,1
"76",2.95407388127311,1
"77",6.2830999004626,0
"78",5.283029789729,0
"79",3.12491884709799,1
"80",7.87154847896185,0
"81",6.31241529169952,0
"82",7.10549674140281,0
"83",6.13780981596087,0
"84",5.31335108909284,0
"85",0.0681859311552898,1
"86",5.22656043085265,0
"87",6.0636307473806,0
"88",5.11010068903673,0
"89",5.68546000622,0
"90",0.950052481493913,1
"91",6.10800684667652,0
"92",5.90384289953386,0
"93",3.91487008889201,1
"94",6.22840942792122,0
"95",7.62972884731359,0
"96",6.17826032690232,0
"97",12.9211702089483,0
"98",11.4186367592866,0
"99",6.88078972325145,0
"100",5.01227832964617,0
"101",3.72353417265225,1
"102",4.45020309501765,1
"103",7.70706661039955,0
"104",9.49955080554344,0
"105",9.02655788615801,0
"106",5.19225806125435,0
"107",2.24129155956672,1
"108",8.91010553494551,0
"109",5.92546932506834,0
"110",4.04933764866549,1
"111",5.38595465118659,0
"112",1.07118072606035,1
"113",5.27286203407678,0
"114",10.7489593468882,0
"115",7.14955212840802,0
"116",10.1767405878053,0
"117",7.15557637700124,0
"118",5.91025879521113,0
"119",0.154885390137615,1
"120",4.08806161142109,1
"121",3.71587004090655,1
"122",1.02886673847679,1
"123",2.42579506718086,1
"124",3.65979001388881,1
"125",12.1306914947088,0
"126",1.10060265928041,1
"127",8.72980686755842,0
"128",5.19183755206871,0
"129",3.56212455005914,1
"130",9.62956812486508,0
"131",8.29517649007906,0
"132",6.93982482864981,0
"133",9.37624827337764,0
"134",4.49714856545937,1
"135",1.27948689763497,1
"136",6.18869809131597,0
"137",0.86782507665921,1
"138",5.78666155743872,0
"139",5.49102131887798,0
"140",11.5857384528258,0
"141",10.9890566623862,0
"142",6.13880459308152,0
"143",2.88110564014407,1
"144",3.25410387570502,1
"145",0.986953593394719,1
"146",0.452486356697045,1
"147",5.68673754126593,0
"148",1.41168582967948,1
"149",0.561354252170276,1
"150",1.96697064939419,1
"151",1.95595760407381,1
"152",1.04151035696268,1
"153",0.912206924508186,1
"154",0.614200119296863,1
"155",3.80491860459554,1
"156",2.38414210502899,1
"157",5.68960712734138,0
"158",0.208940446380299,1
"159",7.24078831938952,0
"160",0.958968587871641,1
"161",7.42971662844826,0
"162",8.33615946652359,0
"163",1.66828737035394,1
"164",9.02954018026833,0
"165",7.12729180188841,0
"166",11.0466966981189,0
"167",3.18878517643081,1
"168",3.46761750377247,1
"169",5.5164455227007,0
"170",6.18602603669737,0
"171",8.6104792106337,0
"172",8.40279109509653,0
"173",5.91170144512783,0
"174",2.30483080007599,1
"175",24.5080586040436,0
"176",5.73389663878356,0
"177",0.788847057496503,1
"178",5.99126845631276,0
"179",2.69912649619857,1
"180",9.02914727677086,0
"181",0.446549965001984,1
"182",3.20816646393852,1
"183",1.10307142955717,1
"184",5.88312373231624,0
"185",5.48889856555377,0
"186",6.0814337325794,0
"187",7.53862890670067,0
"188",10.3845295119331,0
"189",7.31370157221324,0
"190",2.1844916089298,1
"191",6.93724575504188,0
"192",5.21789188475344,0
"193",2.6262672844203,1
"194",0.445806337778558,1
"195",2.30514037183949,1
"196",2.63039291066581,1
"197",0.367124511198829,1
"198",4.23980846630181,1
"199",1.05552021707408,1
"200",5.10659511114466,0
"201",1.02474841258954,1
